TimeStamp(ms), Command ID, Data
14529, Adv. Debug (4), -2.06365966796875000000
14774, Delta TOF, -0.00000000001051603249
14775, Absolute TOF UPS, 0.00001902380972751416
14776, Absolute TOF DNS, 0.00001901939867821056
14777, Volume Flow Rate, -0.37019348144531250000
14778, Debug, 0.00000000000000000000
14779, Adv. Debug (4), -0.37019348144531250000
15025, Delta TOF, 0.00000000002069100447
15026, Absolute TOF UPS, 0.00001902240182971582
15027, Absolute TOF DNS, 0.00001902341682580300
15028, Volume Flow Rate, 0.72851562500000000000
15029, Debug, 0.00000000000000000000
15030, Adv. Debug (4), 0.72851562500000000000
15274, Delta TOF, 0.00000000002438582669
15275, Absolute TOF UPS, 0.00001902053190860897
15276, Absolute TOF DNS, 0.00001902238182083238
15277, Volume Flow Rate, 0.85877990722656250000
15278, Debug, 0.00000000000000000000
15279, Adv. Debug (4), 0.85877990722656250000
15524, Delta TOF, -0.00000000000864019967
15525, Absolute TOF UPS, 0.00001901828545669559
15526, Absolute TOF DNS, 0.00001901819450722542
15527, Volume Flow Rate, -0.30429077148437500000
15528, Debug, 0.00000000000000000000
15529, Adv. Debug (4), -0.30429077148437500000
15775, Delta TOF, -0.00000000001091393642
15776, Absolute TOF UPS, 0.00001901784708024934
15777, Absolute TOF DNS, 0.00001901441828522366
15778, Volume Flow Rate, -0.38438415527343750000
15779, Debug, 0.00000000000000000000
15780, Adv. Debug (4), -0.38438415527343750000
16024, Delta TOF, -0.00000000004030198397
16025, Absolute TOF UPS, 0.00001901562245620880
16026, Absolute TOF DNS, 0.00001902438452816568
16027, Volume Flow Rate, -1.41952514648437500000
16028, Debug, 0.00000000000000000000
16029, Adv. Debug (4), -1.41952514648437500000
16274, Delta TOF, 0.00000000001335820343
16275, Absolute TOF UPS, 0.00001901947507576551
16276, Absolute TOF DNS, 0.00001902300027722959
16277, Volume Flow Rate, 0.47030639648437500000
16278, Debug, 0.00000000000000000000
16279, Adv. Debug (4), 0.47030639648437500000
16525, Delta TOF, -0.00000000000352429197
16526, Absolute TOF UPS, 0.00001901153700600844
16527, Absolute TOF DNS, 0.00001902394615171943
16528, Volume Flow Rate, -0.12405395507812500000
16529, Debug, 0.00000000000000000000
16530, Adv. Debug (4), -0.12405395507812500000
16774, Delta TOF, 0.00000000000028421709
16775, Absolute TOF UPS, 0.00001902346593851689
16776, Absolute TOF DNS, 0.00001902297844935674
16777, Volume Flow Rate, 0.00990295410156250000
16778, Debug, 0.00000000000000000000
16779, Adv. Debug (4), 0.00990295410156250000
17024, Delta TOF, -0.00000000003075228960
17025, Absolute TOF UPS, 0.00001901828545669559
17026, Absolute TOF DNS, 0.00001902195617731195
17027, Volume Flow Rate, -1.08296203613281250000
17028, Debug, 0.00000000000000000000
17029, Adv. Debug (4), -1.08296203613281250000
17275, Delta TOF, -0.00000000000886757334
17276, Absolute TOF UPS, 0.00001902443545986898
17277, Absolute TOF DNS, 0.00001902053190860897
17278, Volume Flow Rate, -0.31225585937500000000
17279, Debug, 0.00000000000000000000
17280, Adv. Debug (4), -0.31225585937500000000
17524, Delta TOF, -0.00000000001676880856
17525, Absolute TOF UPS, 0.00001901942596305162
17526, Absolute TOF DNS, 0.00001901955147332046
17527, Volume Flow Rate, -0.59048461914062500000
17528, Debug, 0.00000000000000000000
17529, Adv. Debug (4), -0.59048461914062500000
17774, Delta TOF, 0.00000000001216449164
17775, Absolute TOF UPS, 0.00001901253745018039
17776, Absolute TOF DNS, 0.00001902057010738645
17777, Volume Flow Rate, 0.42851257324218750000
17778, Debug, 0.00000000000000000000
17779, Adv. Debug (4), 0.42851257324218750000
18025, Delta TOF, -0.00000000002711431080
18026, Absolute TOF UPS, 0.00001902237818285357
18027, Absolute TOF DNS, 0.00001901819450722542
18028, Volume Flow Rate, -0.95483398437500000000
18029, Debug, 0.00000000000000000000
18030, Adv. Debug (4), -0.95483398437500000000
18274, Delta TOF, -0.00000000001841726771
18275, Absolute TOF UPS, 0.00001902303120004945
18276, Absolute TOF DNS, 0.00001902443545986898
18277, Volume Flow Rate, -0.64842224121093750000
18278, Debug, 0.00000000000000000000
18279, Adv. Debug (4), -0.64842224121093750000
18524, Delta TOF, -0.00000000004234834705
18525, Absolute TOF UPS, 0.00001902441545098554
18526, Absolute TOF DNS, 0.00001902195981529076
18527, Volume Flow Rate, -1.49107360839843750000
18528, Debug, 0.00000000000000000000
18529, Adv. Debug (4), -1.49107360839843750000
18774, Delta TOF, -0.00000000002631850293
18775, Absolute TOF UPS, 0.00001902300027722959
18776, Absolute TOF DNS, 0.00001902237090689596
18777, Volume Flow Rate, -0.92665100097656250000
18778, Debug, 0.00000000000000000000
18779, Adv. Debug (4), -0.92665100097656250000
19024, Delta TOF, -0.00000000003217337508
19025, Absolute TOF UPS, 0.00001902238182083238
19026, Absolute TOF DNS, 0.00001901967880257871
19027, Volume Flow Rate, -1.13293457031250000000
19028, Debug, 0.00000000000000000000
19029, Adv. Debug (4), -1.13293457031250000000
19275, Delta TOF, -0.00000000001313082976
19276, Absolute TOF UPS, 0.00001902195617731195
19277, Absolute TOF DNS, 0.00001902068834169768
19278, Volume Flow Rate, -0.46235656738281250000
19279, Debug, 0.00000000000000000000
19280, Adv. Debug (4), -0.46235656738281250000
19524, Delta TOF, 0.00000000003285549610
19525, Absolute TOF UPS, 0.00001902068834169768
19526, Absolute TOF DNS, 0.00001902443545986898
19527, Volume Flow Rate, 1.15682983398437500000
19528, Debug, 0.00000000000000000000
19529, Adv. Debug (4), 1.15682983398437500000
19774, Delta TOF, -0.00000000000909494702
19775, Absolute TOF UPS, 0.00001902237818285357
19776, Absolute TOF DNS, 0.00001902053190860897
19777, Volume Flow Rate, -0.32023620605468750000
19778, Debug, 0.00000000000000000000
19779, Adv. Debug (4), -0.32023620605468750000
20025, Delta TOF, -0.00000000000642330633
20026, Absolute TOF UPS, 0.00001901689756778069
20027, Absolute TOF DNS, 0.00001902239091577940
20028, Volume Flow Rate, -0.22611999511718750000
20029, Debug, 0.00000000000000000000
20030, Adv. Debug (4), -0.22611999511718750000
20274, Delta TOF, 0.00000000001040234565
20275, Absolute TOF UPS, 0.00001901421819638927
20276, Absolute TOF DNS, 0.00001901809446280822
20277, Volume Flow Rate, 0.36648559570312500000
20278, Debug, 0.00000000000000000000
20279, Adv. Debug (4), 0.36648559570312500000
