TimeStamp(ms), Command ID, Data
13101086, Absolute TOF DNS, 0.00001895355308079161
13101087, Volume Flow Rate, 1.17744445800781250000
13101088, Debug, 0.00000000000000000000
13101089, Adv. Debug (4), 1.17744445800781250000
13101135, Delta TOF, 0.00000000000494537744
13101136, Absolute TOF UPS, 0.00001895459536171984
13101137, Absolute TOF DNS, 0.00001895092646009289
13101138, Volume Flow Rate, 0.17536926269531250000
13101139, Debug, 0.00000000000000000000
13101140, Adv. Debug (4), 0.17536926269531250000
13101185, Delta TOF, 0.00000000001239186531
13101186, Absolute TOF UPS, 0.00001895403511298355
13101187, Absolute TOF DNS, 0.00001895331297419034
13101188, Volume Flow Rate, 0.43939208984375000000
13101189, Debug, 0.00000000000000000000
13101190, Adv. Debug (4), 0.43939208984375000000
13101235, Delta TOF, -0.00000000001216449164
13101236, Absolute TOF UPS, 0.00001895365676318761
13101237, Absolute TOF DNS, 0.00001895467539725360
13101238, Volume Flow Rate, -0.43144226074218750000
13101239, Debug, 0.00000000000000000000
13101240, Adv. Debug (4), -0.43144226074218750000
13101284, Delta TOF, -0.00000000000835598257
13101285, Absolute TOF UPS, 0.00001895298919407651
13101286, Absolute TOF DNS, 0.00001895113200589549
13101287, Volume Flow Rate, -0.29631042480468750000
13101288, Debug, 0.00000000000000000000
13101289, Adv. Debug (4), -0.29631042480468750000
13101334, Delta TOF, 0.00000000002324895831
13101335, Absolute TOF UPS, 0.00001895687273645308
13101336, Absolute TOF DNS, 0.00001895433524623513
13101337, Volume Flow Rate, 0.82437133789062500000
13101338, Debug, 0.00000000000000000000
13101339, Adv. Debug (4), 0.82437133789062500000
13101384, Delta TOF, -0.00000000000204636308
13101385, Absolute TOF UPS, 0.00001895403511298355
13101386, Absolute TOF DNS, 0.00001895614877867047
13101387, Volume Flow Rate, -0.07252502441406250000
13101388, Debug, 0.00000000000000000000
13101389, Adv. Debug (4), -0.07252502441406250000
13101434, Delta TOF, 0.00000000002677325028
13101435, Absolute TOF UPS, 0.00001895331297419034
13101436, Absolute TOF DNS, 0.00001895207060442772
13101437, Volume Flow Rate, 0.94956970214843750000
13101438, Debug, 0.00000000000000000000
13101439, Adv. Debug (4), 0.94956970214843750000
13101484, Delta TOF, 0.00000000001358557711
13101485, Absolute TOF UPS, 0.00001895494642667472
13101486, Absolute TOF DNS, 0.00001895474815682974
13101487, Volume Flow Rate, 0.48178100585937500000
13101487, Debug, 0.00000000000000000000
13101489, Adv. Debug (4), 0.48178100585937500000
13101534, Delta TOF, -0.00000000000909494702
13101535, Absolute TOF UPS, 0.00001895442437671591
13101536, Absolute TOF DNS, 0.00001895597961265594
13101537, Volume Flow Rate, -0.32237243652343750000
13101538, Debug, 0.00000000000000000000
13101539, Adv. Debug (4), -0.32237243652343750000
13101583, Delta TOF, 0.00000000002802380550
13101584, Absolute TOF UPS, 0.00001895350760605652
13101585, Absolute TOF DNS, 0.00001895257446449250
13101586, Volume Flow Rate, 0.99391174316406250000
13101587, Debug, 0.00000000000000000000
13101588, Adv. Debug (4), 0.99391174316406250000
13101633, Delta TOF, 0.00000000002415845302
13101634, Absolute TOF UPS, 0.00001895459536171984
13101635, Absolute TOF DNS, 0.00001895245986816008
13101636, Volume Flow Rate, 0.85682678222656250000
13101637, Debug, 0.00000000000000000000
13101638, Adv. Debug (4), 0.85682678222656250000
13101683, Delta TOF, 0.00000000000761701813
13101684, Absolute TOF UPS, 0.00001895474815682974
13101685, Absolute TOF DNS, 0.00001895403511298355
13101687, Volume Flow Rate, 0.27005004882812500000
13101687, Debug, 0.00000000000000000000
13101688, Adv. Debug (4), 0.27005004882812500000
13101733, Delta TOF, 0.00000000001466560207
13101734, Absolute TOF UPS, 0.00001895510285976343
13101735, Absolute TOF DNS, 0.00001895331297419034
13101736, Volume Flow Rate, 0.52008056640625000000
13101737, Debug, 0.00000000000000000000
13101738, Adv. Debug (4), 0.52008056640625000000
13101783, Delta TOF, 0.00000000001489297574
13101784, Absolute TOF UPS, 0.00001895467539725360
13101785, Absolute TOF DNS, 0.00001895591958600562
13101786, Volume Flow Rate, 0.52806091308593750000
13101787, Debug, 0.00000000000000000000
13101788, Adv. Debug (4), 0.52806091308593750000
13101832, Delta TOF, -0.00000000000960653779
13101833, Absolute TOF UPS, 0.00001895376044558361
13101834, Absolute TOF DNS, 0.00001895287823572289
13101835, Volume Flow Rate, -0.34063720703125000000
13101836, Debug, 0.00000000000000000000
13101837, Adv. Debug (4), -0.34063720703125000000
13101882, Delta TOF, 0.00000000000920863386
13101883, Absolute TOF UPS, 0.00001895384048111737
13101884, Absolute TOF DNS, 0.00001895503737614490
13101885, Volume Flow Rate, 0.32643127441406250000
13101886, Debug, 0.00000000000000000000
13101887, Adv. Debug (4), 0.32643127441406250000
13101932, Delta TOF, 0.00000000003467448551
13101933, Absolute TOF UPS, 0.00001895320747280493
13101934, Absolute TOF DNS, 0.00001895310015243013
13101935, Volume Flow Rate, 1.22975158691406250000
13101936, Debug, 0.00000000000000000000
13101937, Adv. Debug (4), 1.22975158691406250000
13101982, Delta TOF, 0.00000000004331468517
13101983, Absolute TOF UPS, 0.00001895563764264807
13101984, Absolute TOF DNS, 0.00001895208515634295
13101985, Volume Flow Rate, 1.53616333007812500000
13101986, Debug, 0.00000000000000000000
13101987, Adv. Debug (4), 1.53616333007812500000
13102032, Delta TOF, 0.00000000001176658770
13102033, Absolute TOF UPS, 0.00001895298919407651
13102034, Absolute TOF DNS, 0.00001895120840345044
13102035, Volume Flow Rate, 0.41723632812500000000
13102036, Debug, 0.00000000000000000000
13102037, Adv. Debug (4), 0.41723632812500000000
13102082, Delta TOF, -0.00000000000045474735
13102083, Absolute TOF UPS, 0.00001895450805022847
13102084, Absolute TOF DNS, 0.00001894963315862697
13102085, Volume Flow Rate, -0.01594543457031250000
13102086, Debug, 0.00000000000000000000
13102087, Adv. Debug (4), -0.01594543457031250000
13102132, Delta TOF, 0.00000000002086153472
13102133, Absolute TOF UPS, 0.00001895376044558361
13102134, Absolute TOF DNS, 0.00001895450805022847
13102135, Volume Flow Rate, 0.73979187011718750000
13102136, Debug, 0.00000000000000000000
13102137, Adv. Debug (4), 0.73979187011718750000
13102181, Delta TOF, -0.00000000002933120413
13102182, Absolute TOF UPS, 0.00001895268724183552
13102183, Absolute TOF DNS, 0.00001895597961265594
13102185, Volume Flow Rate, -1.04019165039062500000
13102185, Debug, 0.00000000000000000000
13102186, Adv. Debug (4), -1.04019165039062500000
13102231, Delta TOF, -0.00000000000579802872
13102231, Absolute TOF UPS, 0.00001895474815682974
13102232, Absolute TOF DNS, 0.00001895517925731838
13102234, Volume Flow Rate, -0.20552062988281250000
13102234, Debug, 0.00000000000000000000
13102235, Adv. Debug (4), -0.20552062988281250000
13102281, Delta TOF, 0.00000000002688693712
13102282, Absolute TOF UPS, 0.00001895494642667472
13102283, Absolute TOF DNS, 0.00001895195600809529
13102284, Volume Flow Rate, 0.95365905761718750000
13102285, Debug, 0.00000000000000000000
13102286, Adv. Debug (4), 0.95365905761718750000
13102331, Delta TOF, 0.00000000001841726771
13102332, Absolute TOF UPS, 0.00001895257446449250
13102333, Absolute TOF DNS, 0.00001895429340947885
13102334, Volume Flow Rate, 0.65307617187500000000
13102335, Debug, 0.00000000000000000000
13102336, Adv. Debug (4), 0.65307617187500000000
13102381, Delta TOF, -0.00000000001068656275
13102382, Absolute TOF UPS, 0.00001895394598250277
13102383, Absolute TOF DNS, 0.00001895580135169439
13102384, Volume Flow Rate, -0.37895202636718750000
13102385, Debug, 0.00000000000000000000
13102386, Adv. Debug (4), -0.37895202636718750000
13102431, Delta TOF, 0.00000000001875832822
13102432, Absolute TOF UPS, 0.00001895245986816008
13102433, Absolute TOF DNS, 0.00001895097557280678
13102434, Volume Flow Rate, 0.66532897949218750000
13102435, Debug, 0.00000000000000000000
13102436, Adv. Debug (4), 0.66532897949218750000
13102480, Delta TOF, -0.00000000000227373675
13102481, Absolute TOF UPS, 0.00001894984598038718
13102482, Absolute TOF DNS, 0.00001895585774036590
13102483, Volume Flow Rate, -0.08050537109375000000
13102484, Debug, 0.00000000000000000000
13102485, Adv. Debug (4), -0.08050537109375000000
13102530, Delta TOF, -0.00000000000301270120
13102531, Absolute TOF UPS, 0.00001895062450785190
13102532, Absolute TOF DNS, 0.00001895359673653729
13102533, Volume Flow Rate, -0.10675048828125000000
13102534, Debug, 0.00000000000000000000
13102535, Adv. Debug (4), -0.10675048828125000000
13102580, Delta TOF, 0.00000000003609557098
13102580, Absolute TOF UPS, 0.00001895279456221033
13102581, Absolute TOF DNS, 0.00001895376044558361
13102582, Volume Flow Rate, 1.28030395507812500000
13102583, Debug, 0.00000000000000000000
13102584, Adv. Debug (4), 1.28030395507812500000
13102630, Delta TOF, -0.00000000000164845915
13102631, Absolute TOF UPS, 0.00001895106652227696
13102632, Absolute TOF DNS, 0.00001895614877867047
13102633, Volume Flow Rate, -0.05833435058593750000
13102634, Debug, 0.00000000000000000000
13102635, Adv. Debug (4), -0.05833435058593750000
13102680, Delta TOF, 0.00000000003018385542
13102681, Absolute TOF UPS, 0.00001895467539725360
13102682, Absolute TOF DNS, 0.00001895545756269712
13102683, Volume Flow Rate, 1.07031250000000000000
13102684, Debug, 0.00000000000000000000
13102685, Adv. Debug (4), 1.07031250000000000000
13102730, Delta TOF, -0.00000000000756017471
13102731, Absolute TOF UPS, 0.00001895474815682974
13102732, Absolute TOF DNS, 0.00001895420609798748
13102733, Volume Flow Rate, -0.26812744140625000000
13102734, Debug, 0.00000000000000000000
13102735, Adv. Debug (4), -0.26812744140625000000
13102779, Delta TOF, -0.00000000000085265128
13102780, Absolute TOF UPS, 0.00001895331297419034
13102781, Absolute TOF DNS, 0.00001895331297419034
13102782, Volume Flow Rate, -0.03015136718750000000
13102783, Debug, 0.00000000000000000000
13102784, Adv. Debug (4), -0.03015136718750000000
13102829, Delta TOF, 0.00000000002847855285
13102830, Absolute TOF UPS, 0.00001895221066661179
13102831, Absolute TOF DNS, 0.00001895503737614490
13102832, Volume Flow Rate, 1.01004028320312500000
13102833, Debug, 0.00000000000000000000
13102834, Adv. Debug (4), 1.01004028320312500000
13102879, Delta TOF, 0.00000000003228706191
13102880, Absolute TOF UPS, 0.00001895436616905499
13102881, Absolute TOF DNS, 0.00001895169589261059
13102882, Volume Flow Rate, 1.14517211914062500000
13102883, Debug, 0.00000000000000000000
13102884, Adv. Debug (4), 1.14517211914062500000
13102929, Delta TOF, -0.00000000000551381163
13102930, Absolute TOF UPS, 0.00001895167406473775
13102931, Absolute TOF DNS, 0.00001895350760605652
13102932, Volume Flow Rate, -0.19540405273437500000
13102933, Debug, 0.00000000000000000000
13102934, Adv. Debug (4), -0.19540405273437500000
13102979, Delta TOF, 0.00000000000784439180
13102979, Absolute TOF UPS, 0.00001895331297419034
13102980, Absolute TOF DNS, 0.00001895450805022847
13102981, Volume Flow Rate, 0.27821350097656250000
13102982, Debug, 0.00000000000000000000
13102984, Adv. Debug (4), 0.27821350097656250000
13103029, Delta TOF, 0.00000000001949729267
13103030, Absolute TOF UPS, 0.00001895368768600747
13103031, Absolute TOF DNS, 0.00001895013519970235
13103032, Volume Flow Rate, 0.69157409667968750000
13103033, Debug, 0.00000000000000000000
13103034, Adv. Debug (4), 0.69157409667968750000
13103078, Delta TOF, -0.00000000002222577677
13103079, Absolute TOF UPS, 0.00001895403511298355
13103080, Absolute TOF DNS, 0.00001895142486318946
13103081, Volume Flow Rate, -0.78840637207031250000
13103082, Debug, 0.00000000000000000000
13103083, Adv. Debug (4), -0.78840637207031250000
13103128, Delta TOF, 0.00000000000568434189
13103129, Absolute TOF UPS, 0.00001895538844109979
13103130, Absolute TOF DNS, 0.00001895128480100539
13103131, Volume Flow Rate, 0.20161437988281250000
13103132, Debug, 0.00000000000000000000
13103133, Adv. Debug (4), 0.20161437988281250000
13103178, Delta TOF, -0.00000000000176214598
13103179, Absolute TOF UPS, 0.00001895538844109979
13103180, Absolute TOF DNS, 0.00001895062450785190
13103181, Volume Flow Rate, -0.06242370605468750000
13103182, Debug, 0.00000000000000000000
13103183, Adv. Debug (4), -0.06242370605468750000
13103228, Delta TOF, 0.00000000003421973815
13103229, Absolute TOF UPS, 0.00001895459536171984
13103230, Absolute TOF DNS, 0.00001895081550173927
13103231, Volume Flow Rate, 1.21380615234375000000
13103232, Debug, 0.00000000000000000000
13103233, Adv. Debug (4), 1.21380615234375000000
13103278, Delta TOF, 0.00000000001051603249
13103279, Absolute TOF UPS, 0.00001895350760605652
13103280, Absolute TOF DNS, 0.00001895257446449250
13103281, Volume Flow Rate, 0.37290954589843750000
13103282, Debug, 0.00000000000000000000
13103283, Adv. Debug (4), 0.37290954589843750000
13103327, Delta TOF, 0.00000000000210320650
13103328, Absolute TOF UPS, 0.00001895142486318946
13103329, Absolute TOF DNS, 0.00001895459536171984
13103330, Volume Flow Rate, 0.07446289062500000000
13103331, Debug, 0.00000000000000000000
13103332, Adv. Debug (4), 0.07446289062500000000
13103377, Delta TOF, 0.00000000002114575182
13103378, Absolute TOF UPS, 0.00001895502646220848
13103379, Absolute TOF DNS, 0.00001895365676318761
13103380, Volume Flow Rate, 0.74989318847656250000
13103381, Debug, 0.00000000000000000000
13103382, Adv. Debug (4), 0.74989318847656250000
13103427, Delta TOF, 0.00000000001386979420
13103428, Absolute TOF UPS, 0.00001895310015243013
13103429, Absolute TOF DNS, 0.00001895450805022847
13103430, Volume Flow Rate, 0.49189758300781250000
13103431, Debug, 0.00000000000000000000
13103432, Adv. Debug (4), 0.49189758300781250000
13103477, Delta TOF, -0.00000000002205524652
13103478, Absolute TOF UPS, 0.00001895474815682974
13103479, Absolute TOF DNS, 0.00001895665081974585
13103480, Volume Flow Rate, -0.78199768066406250000
13103481, Debug, 0.00000000000000000000
13103482, Adv. Debug (4), -0.78199768066406250000
13103527, Delta TOF, 0.00000000000466116035
13103528, Absolute TOF UPS, 0.00001895341301860753
13103529, Absolute TOF DNS, 0.00001895169589261059
13103530, Volume Flow Rate, 0.16525268554687500000
13103531, Debug, 0.00000000000000000000
13103532, Adv. Debug (4), 0.16525268554687500000
13103577, Delta TOF, 0.00000000000920863386
13103578, Absolute TOF UPS, 0.00001895257446449250
13103579, Absolute TOF DNS, 0.00001895350760605652
